Date,Product,Category,Price,Quantity,Rating,Revenue
2021-03-12,air conditioner,electronics,800,2,8,1600
2021-03-12,suncream,comestic,20,46,1,920
2021-03-12,face cleanser,comestic,25,32,1,800
2021-03-12,lipstick,comestic,15,7,9,105
2021-03-12,eye liner,comestic,12,21,8,252
2021-03-12,fridge,electronics,1200,25,7,30000
2021-03-12,mascara,comestic,10,46,6,460
2021-03-12,face cleanser,comestic,25,25,3,625
2021-03-12,smartphone,electronics,500,23,7,11500
2021-03-13,smartphone,electronics,500,15,10,7500
2021-03-13,air conditioner,electronics,800,20,1,16000
2021-03-13,eye liner,comestic,12,16,6,192
2021-03-13,face cleanser,comestic,25,29,1,725
2021-03-13,fridge,electronics,1200,19,6,22800
2021-03-13,eye liner,comestic,12,10,1,120
2021-03-13,fragrance,comestic,50,46,2,2300
2021-03-13,lipstick,comestic,15,7,7,105
2021-03-13,laptop,electronics,1000,21,4,21000
2021-03-13,fridge,electronics,1200,34,7,40800
2021-03-14,fridge,electronics,1200,16,3,19200
2021-03-14,microwave,electronics,300,43,7,12900
2021-03-14,fragrance,comestic,50,2,10,100
2021-03-14,fragrance,comestic,50,40,7,2000
2021-03-14,fridge,electronics,1200,29,6,34800
2021-03-14,fridge,electronics,1200,12,5,14400
2021-03-14,fragrance,comestic,50,43,2,2150
2021-03-14,oven,electronics,600,10,2,6000
2021-03-14,mascara,comestic,10,46,4,460
2021-03-14,smartphone,electronics,500,35,9,17500
2021-03-15,lipstick,comestic,15,44,8,660
2021-03-15,smartphone,electronics,500,45,1,22500
2021-03-15,suncream,comestic,20,36,6,720
2021-03-15,mascara,comestic,10,35,9,350
2021-03-15,microwave,electronics,300,21,7,6300
2021-03-15,fridge,electronics,1200,48,4,57600
2021-03-15,fridge,electronics,1200,13,2,15600
2021-03-15,fridge,electronics,1200,39,10,46800
2021-03-15,lipstick,comestic,15,6,5,90
2021-03-15,mascara,comestic,10,12,1,120
2021-03-16,air conditioner,electronics,800,16,4,12800
2021-03-16,smartphone,electronics,500,45,4,22500
2021-03-16,oven,electronics,600,50,2,30000
2021-03-16,microwave,electronics,300,18,10,5400
2021-03-16,fridge,electronics,1200,42,4,50400
2021-03-16,face cleanser,comestic,25,27,6,675
2021-03-16,air conditioner,electronics,800,7,10,5600
2021-03-16,lipstick,comestic,15,5,9,75
2021-03-16,face cleanser,comestic,25,5,3,125
2021-03-16,oven,electronics,600,24,1,14400
2021-03-17,lipstick,comestic,15,30,3,450
2021-03-17,oven,electronics,600,23,2,13800
2021-03-17,face cleanser,comestic,25,37,5,925
2021-03-17,fridge,electronics,1200,24,9,28800
2021-03-17,smartphone,electronics,500,39,5,19500
2021-03-17,smartphone,electronics,500,23,9,11500
2021-03-17,fragrance,comestic,50,40,3,2000
2021-03-17,eye liner,comestic,12,33,4,396
2021-03-17,suncream,comestic,20,27,8,540
2021-03-17,laptop,electronics,1000,21,6,21000
2021-03-18,face cleanser,comestic,25,9,10,225
2021-03-18,eye liner,comestic,12,19,9,228
2021-03-18,air conditioner,electronics,800,34,9,27200
2021-03-18,fragrance,comestic,50,15,6,750
2021-03-18,suncream,comestic,20,14,7,280
2021-03-18,fragrance,comestic,50,2,10,100
2021-03-18,mascara,comestic,10,45,10,450
2021-03-18,laptop,electronics,1000,32,9,32000
2021-03-18,fragrance,comestic,50,28,3,1400
2021-03-18,mascara,comestic,10,4,5,40
2021-03-19,mascara,comestic,10,8,8,80
2021-03-19,face cleanser,comestic,25,4,10,100
2021-03-19,suncream,comestic,20,26,2,520
2021-03-19,microwave,electronics,300,6,3,1800
2021-03-19,face cleanser,comestic,25,49,6,1225
2021-03-19,mascara,comestic,10,34,9,340
2021-03-19,fragrance,comestic,50,21,5,1050
2021-03-19,laptop,electronics,1000,50,9,50000
2021-03-19,microwave,electronics,300,35,9,10500
2021-03-19,fridge,electronics,1200,13,1,15600
2021-03-20,fridge,electronics,1200,42,6,50400
2021-03-20,fridge,electronics,1200,13,2,15600
2021-03-20,mascara,comestic,10,21,1,210
2021-03-20,microwave,electronics,300,40,2,12000
2021-03-20,eye liner,comestic,12,43,5,516
2021-03-20,lipstick,comestic,15,34,7,510
2021-03-20,air conditioner,electronics,800,33,8,26400
2021-03-20,smartphone,electronics,500,8,3,4000
2021-03-20,face cleanser,comestic,25,18,8,450
2021-03-20,air conditioner,electronics,800,2,5,1600
2021-03-21,fridge,electronics,1200,5,6,6000
2021-03-21,smartphone,electronics,500,8,9,4000
2021-03-21,air conditioner,electronics,800,18,3,14400
2021-03-21,oven,electronics,600,15,7,9000
2021-03-21,fragrance,comestic,50,18,6,900
2021-03-21,suncream,comestic,20,12,1,240
2021-03-21,smartphone,electronics,500,22,2,11000
2021-03-21,air conditioner,electronics,800,41,6,32800
2021-03-21,oven,electronics,600,29,10,17400
2021-03-21,oven,electronics,600,37,9,22200
2021-03-22,laptop,electronics,1000,6,10,6000
2021-03-22,mascara,comestic,10,12,9,120
2021-03-22,lipstick,comestic,15,1,2,15
2021-03-22,fridge,electronics,1200,7,8,8400
2021-03-22,suncream,comestic,20,19,8,380
2021-03-22,oven,electronics,600,16,5,9600
2021-03-22,lipstick,comestic,15,3,6,45
2021-03-22,oven,electronics,600,15,7,9000
2021-03-22,fragrance,comestic,50,23,7,1150
2021-03-22,fridge,electronics,1200,47,1,56400
2021-03-23,lipstick,comestic,15,36,2,540
2021-03-23,eye liner,comestic,12,1,9,12
2021-03-23,microwave,electronics,300,48,3,14400
2021-03-23,microwave,electronics,300,19,8,5700
2021-03-23,smartphone,electronics,500,30,6,15000
2021-03-23,laptop,electronics,1000,21,10,21000
2021-03-23,oven,electronics,600,1,9,600
2021-03-23,face cleanser,comestic,25,37,6,925
2021-03-23,fragrance,comestic,50,47,5,2350
2021-03-23,mascara,comestic,10,18,2,180
2021-03-24,laptop,electronics,1000,7,10,7000
2021-03-24,laptop,electronics,1000,34,4,34000
2021-03-24,mascara,comestic,10,5,7,50
2021-03-24,smartphone,electronics,500,3,7,1500
2021-03-24,fragrance,comestic,50,33,1,1650
2021-03-24,fridge,electronics,1200,16,1,19200
2021-03-24,microwave,electronics,300,50,8,15000
2021-03-24,fragrance,comestic,50,16,8,800
2021-03-24,suncream,comestic,20,43,7,860
2021-03-24,lipstick,comestic,15,2,8,30
2021-03-25,face cleanser,comestic,25,14,10,350
2021-03-25,laptop,electronics,1000,45,4,45000
2021-03-25,air conditioner,electronics,800,6,10,4800
2021-03-25,smartphone,electronics,500,8,5,4000
2021-03-25,oven,electronics,600,34,4,20400
2021-03-25,smartphone,electronics,500,19,6,9500
2021-03-25,fragrance,comestic,50,34,7,1700
2021-03-25,lipstick,comestic,15,14,3,210
2021-03-25,fridge,electronics,1200,49,8,58800
2021-03-25,eye liner,comestic,12,38,4,456
2021-03-26,face cleanser,comestic,25,2,10,50
2021-03-26,mascara,comestic,10,4,7,40
2021-03-26,eye liner,comestic,12,31,10,372
2021-03-26,fragrance,comestic,50,7,7,350
2021-03-26,air conditioner,electronics,800,21,5,16800
2021-03-26,mascara,comestic,10,47,9,470
2021-03-26,smartphone,electronics,500,49,2,24500
2021-03-26,air conditioner,electronics,800,3,4,2400
2021-03-26,laptop,electronics,1000,33,10,33000
2021-03-26,mascara,comestic,10,4,9,40
2021-03-27,mascara,comestic,10,24,9,240
2021-03-27,smartphone,electronics,500,5,10,2500
2021-03-27,air conditioner,electronics,800,40,4,32000
2021-03-27,face cleanser,comestic,25,27,2,675
2021-03-27,lipstick,comestic,15,14,8,210
2021-03-27,eye liner,comestic,12,18,8,216
2021-03-27,air conditioner,electronics,800,29,8,23200
2021-03-27,face cleanser,comestic,25,16,9,400
2021-03-27,laptop,electronics,1000,43,9,43000
2021-03-27,suncream,comestic,20,1,3,20
2021-03-28,face cleanser,comestic,25,34,3,850
2021-03-28,smartphone,electronics,500,34,1,17000
2021-03-28,smartphone,electronics,500,3,8,1500
2021-03-28,mascara,comestic,10,14,10,140
2021-03-28,face cleanser,comestic,25,3,1,75
2021-03-28,mascara,comestic,10,48,1,480
2021-03-28,lipstick,comestic,15,41,8,615
2021-03-28,microwave,electronics,300,14,5,4200
2021-03-28,oven,electronics,600,31,3,18600
2021-03-28,mascara,comestic,10,33,8,330
2021-03-29,air conditioner,electronics,800,1,2,800
2021-03-29,microwave,electronics,300,5,5,1500
2021-03-29,lipstick,comestic,15,7,8,105
2021-03-29,eye liner,comestic,12,50,1,600
2021-03-29,lipstick,comestic,15,5,2,75
2021-03-29,microwave,electronics,300,16,10,4800
2021-03-29,lipstick,comestic,15,3,4,45
2021-03-29,suncream,comestic,20,17,1,340
2021-03-29,suncream,comestic,20,25,10,500
2021-03-29,mascara,comestic,10,23,2,230
2021-03-30,smartphone,electronics,500,42,5,21000
2021-03-30,laptop,electronics,1000,9,3,9000
2021-03-30,suncream,comestic,20,34,6,680
2021-03-30,fragrance,comestic,50,31,8,1550
2021-03-30,air conditioner,electronics,800,41,4,32800
2021-03-30,lipstick,comestic,15,48,6,720
2021-03-30,smartphone,electronics,500,36,4,18000
2021-03-30,air conditioner,electronics,800,2,6,1600
2021-03-30,mascara,comestic,10,37,8,370
2021-03-30,fragrance,comestic,50,40,10,2000
2021-03-31,lipstick,comestic,15,26,10,390
2021-03-31,mascara,comestic,10,34,1,340
2021-03-31,air conditioner,electronics,800,46,5,36800
2021-03-31,fridge,electronics,1200,9,10,10800
2021-03-31,face cleanser,comestic,25,11,6,275
2021-03-31,eye liner,comestic,12,27,7,324
2021-03-31,suncream,comestic,20,34,2,680
2021-03-31,mascara,comestic,10,13,10,130
2021-03-31,face cleanser,comestic,25,44,1,1100
2021-03-31,air conditioner,electronics,800,42,8,33600
2021-04-01,oven,electronics,600,29,4,17400
2021-04-01,microwave,electronics,300,50,8,15000
2021-04-01,eye liner,comestic,12,31,3,372
2021-04-01,oven,electronics,600,23,5,13800
2021-04-01,microwave,electronics,300,32,3,9600
2021-04-01,mascara,comestic,10,19,7,190
2021-04-01,laptop,electronics,1000,36,9,36000
2021-04-01,face cleanser,comestic,25,9,10,225
2021-04-01,fragrance,comestic,50,28,3,1400
2021-04-01,microwave,electronics,300,47,8,14100
2021-04-02,eye liner,comestic,12,43,7,516
2021-04-02,microwave,electronics,300,37,3,11100
2021-04-02,laptop,electronics,1000,33,4,33000
2021-04-02,microwave,electronics,300,3,3,900
2021-04-02,mascara,comestic,10,11,2,110
2021-04-02,microwave,electronics,300,8,5,2400
2021-04-02,air conditioner,electronics,800,31,6,24800
2021-04-02,oven,electronics,600,44,2,26400
2021-04-02,lipstick,comestic,15,5,7,75
2021-04-02,suncream,comestic,20,16,6,320
2021-04-03,microwave,electronics,300,48,10,14400
2021-04-03,oven,electronics,600,27,6,16200
2021-04-03,suncream,comestic,20,27,6,540
2021-04-03,lipstick,comestic,15,45,9,675
2021-04-03,eye liner,comestic,12,9,1,108
2021-04-03,air conditioner,electronics,800,15,1,12000
2021-04-03,oven,electronics,600,28,4,16800
2021-04-03,suncream,comestic,20,3,3,60
2021-04-03,oven,electronics,600,24,10,14400
2021-04-03,lipstick,comestic,15,19,2,285
2021-04-04,smartphone,electronics,500,2,9,1000
2021-04-04,mascara,comestic,10,8,4,80
2021-04-04,laptop,electronics,1000,50,7,50000
2021-04-04,microwave,electronics,300,40,1,12000
2021-04-04,lipstick,comestic,15,8,7,120
2021-04-04,eye liner,comestic,12,40,8,480
2021-04-04,mascara,comestic,10,38,5,380
2021-04-04,face cleanser,comestic,25,11,1,275
2021-04-04,microwave,electronics,300,28,2,8400
2021-04-04,laptop,electronics,1000,12,5,12000
2021-04-05,microwave,electronics,300,43,3,12900
2021-04-05,suncream,comestic,20,33,4,660
2021-04-05,laptop,electronics,1000,13,6,13000
2021-04-05,oven,electronics,600,19,3,11400
2021-04-05,eye liner,comestic,12,27,7,324
2021-04-05,microwave,electronics,300,1,8,300
2021-04-05,face cleanser,comestic,25,44,8,1100
2021-04-05,mascara,comestic,10,24,3,240
2021-04-05,fragrance,comestic,50,50,7,2500
2021-04-05,suncream,comestic,20,41,1,820
2021-04-06,mascara,comestic,10,47,5,470
2021-04-06,mascara,comestic,10,34,6,340
2021-04-06,smartphone,electronics,500,48,1,24000
2021-04-06,laptop,electronics,1000,24,6,24000
2021-04-06,smartphone,electronics,500,27,8,13500
2021-04-06,fridge,electronics,1200,10,8,12000
2021-04-06,eye liner,comestic,12,46,7,552
2021-04-06,lipstick,comestic,15,39,8,585
2021-04-06,laptop,electronics,1000,8,1,8000
2021-04-06,oven,electronics,600,42,9,25200
2021-04-07,fragrance,comestic,50,14,2,700
2021-04-07,air conditioner,electronics,800,35,4,28000
2021-04-07,suncream,comestic,20,17,1,340
2021-04-07,face cleanser,comestic,25,43,9,1075
2021-04-07,lipstick,comestic,15,5,1,75
2021-04-07,fragrance,comestic,50,18,10,900
2021-04-07,face cleanser,comestic,25,28,2,700
2021-04-07,fragrance,comestic,50,38,5,1900
2021-04-07,fragrance,comestic,50,18,9,900
2021-04-07,mascara,comestic,10,6,1,60
2021-04-08,eye liner,comestic,12,8,5,96
2021-04-08,air conditioner,electronics,800,24,3,19200
2021-04-08,smartphone,electronics,500,8,2,4000
2021-04-08,eye liner,comestic,12,40,3,480
2021-04-08,fridge,electronics,1200,23,7,27600
2021-04-08,face cleanser,comestic,25,30,4,750
2021-04-08,laptop,electronics,1000,28,9,28000
2021-04-08,lipstick,comestic,15,25,2,375
2021-04-08,microwave,electronics,300,38,7,11400
2021-04-08,fragrance,comestic,50,6,10,300
2021-04-09,smartphone,electronics,500,50,9,25000
2021-04-09,mascara,comestic,10,28,9,280
2021-04-09,microwave,electronics,300,29,9,8700
2021-04-09,face cleanser,comestic,25,10,9,250
2021-04-09,lipstick,comestic,15,14,4,210
2021-04-09,mascara,comestic,10,15,1,150
2021-04-09,fragrance,comestic,50,28,3,1400
2021-04-09,laptop,electronics,1000,37,4,37000
2021-04-09,fragrance,comestic,50,3,6,150
2021-04-09,face cleanser,comestic,25,34,6,850
2021-04-10,suncream,comestic,20,22,1,440
2021-04-10,suncream,comestic,20,12,4,240
2021-04-10,air conditioner,electronics,800,14,2,11200
2021-04-10,lipstick,comestic,15,38,8,570
2021-04-10,lipstick,comestic,15,13,4,195
2021-04-10,laptop,electronics,1000,39,1,39000
2021-04-10,microwave,electronics,300,24,1,7200
2021-04-10,face cleanser,comestic,25,15,1,375
2021-04-10,eye liner,comestic,12,18,6,216
2021-04-10,laptop,electronics,1000,47,9,47000
2021-04-11,laptop,electronics,1000,7,5,7000
2021-04-11,mascara,comestic,10,33,10,330
2021-04-11,oven,electronics,600,22,2,13200
2021-04-11,face cleanser,comestic,25,11,9,275
2021-04-11,oven,electronics,600,42,9,25200
2021-04-11,laptop,electronics,1000,11,4,11000
2021-04-11,mascara,comestic,10,4,9,40
2021-04-11,eye liner,comestic,12,47,5,564
2021-04-11,laptop,electronics,1000,23,2,23000
2021-04-11,mascara,comestic,10,19,10,190
2021-04-12,fragrance,comestic,50,22,10,1100
2021-04-12,fragrance,comestic,50,39,7,1950
2021-04-12,suncream,comestic,20,30,1,600
2021-04-12,microwave,electronics,300,30,7,9000
2021-04-12,smartphone,electronics,500,13,5,6500
2021-04-12,eye liner,comestic,12,42,1,504
2021-04-12,smartphone,electronics,500,27,10,13500
2021-04-12,mascara,comestic,10,14,4,140
2021-04-12,fragrance,comestic,50,29,1,1450
2021-04-12,smartphone,electronics,500,22,8,11000
2021-04-13,air conditioner,electronics,800,28,5,22400
2021-04-13,face cleanser,comestic,25,28,4,700
2021-04-13,smartphone,electronics,500,36,2,18000
2021-04-13,oven,electronics,600,31,10,18600
2021-04-13,fragrance,comestic,50,48,3,2400
2021-04-13,oven,electronics,600,11,8,6600
2021-04-13,microwave,electronics,300,48,8,14400
2021-04-13,mascara,comestic,10,46,5,460
2021-04-13,smartphone,electronics,500,39,5,19500
2021-04-13,eye liner,comestic,12,37,5,444
2021-04-14,air conditioner,electronics,800,1,10,800
2021-04-14,suncream,comestic,20,26,3,520
2021-04-14,face cleanser,comestic,25,14,2,350
2021-04-14,mascara,comestic,10,25,3,250
2021-04-14,fragrance,comestic,50,31,6,1550
2021-04-14,laptop,electronics,1000,4,4,4000
2021-04-14,laptop,electronics,1000,7,8,7000
2021-04-14,lipstick,comestic,15,32,9,480
2021-04-14,eye liner,comestic,12,11,4,132
2021-04-14,eye liner,comestic,12,33,4,396
2021-04-15,lipstick,comestic,15,3,4,45
2021-04-15,lipstick,comestic,15,37,2,555
2021-04-15,air conditioner,electronics,800,42,5,33600
2021-04-15,smartphone,electronics,500,39,6,19500
2021-04-15,microwave,electronics,300,1,9,300
2021-04-15,air conditioner,electronics,800,8,6,6400
2021-04-15,fridge,electronics,1200,19,6,22800
2021-04-15,face cleanser,comestic,25,23,1,575
2021-04-15,suncream,comestic,20,19,4,380
2021-04-15,laptop,electronics,1000,46,8,46000
2021-04-16,smartphone,electronics,500,18,9,9000
2021-04-16,air conditioner,electronics,800,9,5,7200
2021-04-16,oven,electronics,600,12,2,7200
2021-04-16,lipstick,comestic,15,41,7,615
2021-04-16,oven,electronics,600,43,5,25800
2021-04-16,air conditioner,electronics,800,38,6,30400
2021-04-16,fragrance,comestic,50,32,7,1600
2021-04-16,fragrance,comestic,50,36,7,1800
2021-04-16,fragrance,comestic,50,12,10,600
2021-04-16,microwave,electronics,300,9,4,2700
2021-04-17,air conditioner,electronics,800,13,3,10400
2021-04-17,suncream,comestic,20,13,9,260
2021-04-17,oven,electronics,600,35,9,21000
2021-04-17,laptop,electronics,1000,49,2,49000
2021-04-17,fragrance,comestic,50,47,1,2350
2021-04-17,laptop,electronics,1000,1,2,1000
2021-04-17,fragrance,comestic,50,40,8,2000
2021-04-17,lipstick,comestic,15,33,7,495
2021-04-17,fragrance,comestic,50,7,10,350
2021-04-17,air conditioner,electronics,800,23,7,18400
2021-04-18,suncream,comestic,20,28,8,560
2021-04-18,microwave,electronics,300,36,5,10800
2021-04-18,fragrance,comestic,50,38,5,1900
2021-04-18,oven,electronics,600,13,3,7800
2021-04-18,air conditioner,electronics,800,21,9,16800
2021-04-18,smartphone,electronics,500,48,1,24000
2021-04-18,smartphone,electronics,500,5,6,2500
2021-04-18,smartphone,electronics,500,50,7,25000
2021-04-18,suncream,comestic,20,33,4,660
2021-04-18,laptop,electronics,1000,21,6,21000
2021-04-19,laptop,electronics,1000,15,7,15000
2021-04-19,fridge,electronics,1200,8,4,9600
2021-04-19,laptop,electronics,1000,42,8,42000
2021-04-19,air conditioner,electronics,800,12,1,9600
2021-04-19,fragrance,comestic,50,26,8,1300
2021-04-19,microwave,electronics,300,24,4,7200
2021-04-19,face cleanser,comestic,25,4,1,100
2021-04-19,smartphone,electronics,500,34,3,17000
2021-04-19,eye liner,comestic,12,35,9,420
2021-04-19,face cleanser,comestic,25,4,4,100
2021-04-20,fragrance,comestic,50,21,9,1050
2021-04-20,laptop,electronics,1000,25,2,25000
2021-04-20,microwave,electronics,300,36,2,10800
2021-04-20,fridge,electronics,1200,39,3,46800
2021-04-20,fridge,electronics,1200,32,1,38400
2021-04-20,mascara,comestic,10,50,8,500
2021-04-20,air conditioner,electronics,800,32,8,25600
2021-04-20,microwave,electronics,300,35,7,10500
2021-04-20,air conditioner,electronics,800,38,10,30400
2021-04-20,laptop,electronics,1000,43,3,43000
2021-04-21,smartphone,electronics,500,9,5,4500
2021-04-21,face cleanser,comestic,25,36,9,900
2021-04-21,mascara,comestic,10,7,6,70
2021-04-21,suncream,comestic,20,22,4,440
2021-04-21,mascara,comestic,10,41,5,410
2021-04-21,microwave,electronics,300,26,4,7800
2021-04-21,face cleanser,comestic,25,1,3,25
2021-04-21,suncream,comestic,20,35,10,700
2021-04-21,fragrance,comestic,50,12,3,600
2021-04-21,fridge,electronics,1200,41,7,49200
2021-04-22,smartphone,electronics,500,47,9,23500
